ID_OP;ID_Operador;ID_Ocorrencia;ID_Recurso;DataHoraInicial;DataHoraFinal;QtdeProduzida;QtdeRefugada
42537;1466;;PF-07;24/06/2020 10:30:00;24/06/2020 12:00:21;246;0
42288;1428;;CNC-01;24/06/2020 07:00:00;24/06/2020 12:00:44;50;0
41427;642;;CU-01;24/06/2020 07:00:00;24/06/2020 09:40:31;21;0
42725;1291;51;PE-07;24/06/2020 16:40:00;24/06/2020 17:00:42;0;0
41426;642;;CU-01;24/06/2020 07:00:00;24/06/2020 09:40:43;21;0
42707;594;;PA;24/06/2020 09:00:00;24/06/2020 09:20:12;102;0
42706;594;;XX;24/06/2020 09:20:00;24/06/2020 09:40:40;102;0
42766;594;;PA;24/06/2020 10:00:00;24/06/2020 11:00:31;306;0
42765;594;;XX;24/06/2020 11:00:00;24/06/2020 11:50:32;306;0
42760;1338;51;SA-01;25/06/2020 15:00:00;25/06/2020 15:05:24;0;0
42760;477;61;SA-01;25/06/2020 15:05:00;25/06/2020 15:07:11;0;0
42760;1338;;SA-01;25/06/2020 15:07:00;25/06/2020 15:35:29;442;0
42745;1338;51;SA-01;25/06/2020 14:00:00;25/06/2020 14:05:13;0;0
42745;477;61;SA-01;25/06/2020 14:05:00;25/06/2020 14:07:39;0;0
42745;1338;;SA-01;25/06/2020 14:07:00;25/06/2020 14:20:17;102;0
42406;1390;51;PE-04;25/06/2020 15:20:00;25/06/2020 15:35:37;0;0
42406;1467;61;PE-04;25/06/2020 15:35:00;25/06/2020 15:40:20;0;0
42611;1475;51;PF-10;25/06/2020 14:40:00;25/06/2020 15:50:36;0;0
42611;477;61;PF-10;25/06/2020 15:50:00;25/06/2020 16:00:13;0;0
42612;954;;sc;25/06/2020 07:00:00;25/06/2020 10:00:28;500;0
42611;1475;;PF-10;25/06/2020 16:00:00;25/06/2020 16:50:12;56;0
41989;1338;51;SA-01;25/06/2020 13:00:00;25/06/2020 13:05:47;0;0
41989;477;61;SA-01;25/06/2020 13:05:00;25/06/2020 13:07:40;0;0
41989;1338;;SA-01;25/06/2020 13:07:00;25/06/2020 13:35:32;370;0
41988;1383;22;PF-04;25/06/2020 16:00:00;25/06/2020 16:25:46;0;0
41988;1383;51;PF-04;25/06/2020 16:25:00;25/06/2020 16:40:35;0;0
41988;1467;61;PF-04;25/06/2020 16:40:00;25/06/2020 16:45:17;0;0
41988;1383;;PF-04;25/06/2020 16:45:00;25/06/2020 16:50:33;20;0
42744;1466;51;PF-07;25/06/2020 14:40:00;25/06/2020 15:30:53;0;0
42744;1466;32;PF-07;25/06/2020 15:30:00;25/06/2020 15:45:40;0;0
42744;477;61;PF-07;25/06/2020 15:45:00;25/06/2020 15:50:51;0;0
42744;1466;;PF-07;25/06/2020 15:50:00;25/06/2020 16:45:53;102;0
42300;1428;51;CNC-01;25/06/2020 14:35:00;25/06/2020 15:05:18;0;0
42300;1467;61;CNC-01;25/06/2020 15:05:00;25/06/2020 15:10:52;0;0
42300;1428;;CNC-01;25/06/2020 15:10:00;25/06/2020 17:00:27;17;0
42299;642;;CU-02;25/06/2020 13:00:00;25/06/2020 16:50:21;37;0
42407;1383;;PF-04;25/06/2020 13:00:00;25/06/2020 16:00:23;1018;0
41966;1383;51;PF-04;25/06/2020 07:00:00;25/06/2020 07:40:11;0;0
41966;1383;51;PF-04;25/06/2020 07:40:00;25/06/2020 08:05:26;0;0
41965;1390;51;PE-10;25/06/2020 14:30:00;25/06/2020 14:45:46;0;0
41966;477;61;PF-04;25/06/2020 08:05:00;25/06/2020 08:10:15;0;0
41966;1383;;PF-04;25/06/2020 08:10:00;25/06/2020 11:10:49;1040;0
41965;477;61;PE-10;25/06/2020 14:45:00;25/06/2020 14:50:14;0;0
41965;1457;;PE-10;25/06/2020 15:05:00;25/06/2020 17:00:32;550;0
41964;1390;51;PE-01;25/06/2020 14:45:00;25/06/2020 15:00:51;0;0
41964;477;61;PE-01;25/06/2020 15:00:00;25/06/2020 15:02:19;0;0
41964;1390;;PE-01;25/06/2020 15:02:00;25/06/2020 16:50:22;450;0
42518;1457;;PE-04;25/06/2020 07:00:00;25/06/2020 07:50:55;139;0
42649;954;;sc;25/06/2020 07:00:00;25/06/2020 09:00:45;102;0
42648;1475;;PF-10;25/06/2020 13:00:00;25/06/2020 14:40:33;102;0
42647;1389;51;PH-01;25/06/2020 09:30:00;25/06/2020 10:00:55;0;0
42647;477;61;PH-01;25/06/2020 10:00:00;25/06/2020 10:05:17;0;0
42647;1389;;PH-01;25/06/2020 13:45:00;25/06/2020 16:00:26;326;0
42518;1457;;PE-09;25/06/2020 09:20:00;25/06/2020 12:00:29;427;0
42519;1466;;PF-04;25/06/2020 13:00:00;25/06/2020 14:20:54;184;0
42517;10;;TB;25/06/2020 10:00:00;25/06/2020 12:00:41;1436;0
42518;1457;;PE-09;25/06/2020 13:00:00;25/06/2020 14:35:37;290;0
42612;954;;sc;25/06/2020 15:10:00;25/06/2020 16:45:12;190;0
41436;1486;;CNC-03;25/06/2020 13:30:00;25/06/2020 14:20:23;29;0
42782;1338;;SA-01;25/06/2020 08:57:00;25/06/2020 09:03:49;20;0
42781;713;;PF-01;25/06/2020 13:00:00;25/06/2020 14:35:19;230;0
42520;1338;;SA-02;25/06/2020 07:00:00;25/06/2020 08:30:17;714;0
41967;1338;51;SA-01;25/06/2020 07:00:00;25/06/2020 07:35:44;0;0
42532;1338;51;SA-02;25/06/2020 13:30:00;25/06/2020 13:33:19;0;0
41967;477;61;SA-01;25/06/2020 07:35:00;25/06/2020 07:37:11;0;0
41967;1338;;SA-01;25/06/2020 07:37:00;25/06/2020 09:00:50;1020;0
42532;477;61;SA-02;25/06/2020 13:33:00;25/06/2020 13:35:32;0;0
42532;1338;;SA-02;25/06/2020 13:35:00;25/06/2020 17:00:35;2040;0
42787;1338;51;SA-01;25/06/2020 10:30:00;25/06/2020 10:33:23;0;0
42787;477;61;SA-01;25/06/2020 10:33:00;25/06/2020 10:35:14;0;0
42787;1338;;SA-01;25/06/2020 10:35:00;25/06/2020 11:35:36;1020;0
42408;1338;51;SA-02;25/06/2020 10:30:00;25/06/2020 10:33:15;0;0
42408;477;61;SA-02;25/06/2020 10:33:00;25/06/2020 10:35:18;0;0
42408;1338;;SA-02;25/06/2020 10:35:00;25/06/2020 11:40:28;1070;0
42782;1338;51;SA-01;25/06/2020 08:50:00;25/06/2020 08:55:33;0;0
42782;477;61;SA-01;25/06/2020 08:55:00;25/06/2020 08:57:24;0;0
42782;477;61;SA-01;25/06/2020 08:55:00;25/06/2020 08:57:27;0;0
42782;1338;;SA-01;25/06/2020 08:57:00;25/06/2020 09:15:51;510;0
42754;713;51;PF-01;25/06/2020 14:50:27;25/06/2020 15:20:23;0;0
42754;1467;61;PF-01;25/06/2020 15:20:00;25/06/2020 15:25:44;0;0
42754;713;;PF-01;25/06/2020 15:25:00;25/06/2020 17:00:29;230;0
42649;954;;sc;25/06/2020 10:00:00;25/06/2020 10:30:14;224;0
42648;1475;51;PF-10;25/06/2020 07:00:00;25/06/2020 08:20:32;0;0
42648;1475;32;PF-10;25/06/2020 09:25:00;25/06/2020 09:45:22;0;0
42648;477;61;PF-10;25/06/2020 08:20:00;25/06/2020 08:25:17;0;0
42648;1475;;PF-10;25/06/2020 09:45:00;25/06/2020 12:00:14;150;0
42648;1475;;PF-10;25/06/2020 08:25:00;25/06/2020 09:25:47;74;0
42407;1383;51;PF-04;25/06/2020 11:15:00;25/06/2020 11:45:30;0;0
42407;477;61;PF-04;25/06/2020 11:45:00;25/06/2020 11:50:51;0;0
42407;1383;;PF-04;25/06/2020 11:50:00;25/06/2020 12:00:38;70;0
42781;713;51;PF-01;25/06/2020 09:20:00;25/06/2020 09:50:52;0;0
42781;713;9;PF-01;25/06/2020 09:55:00;25/06/2020 12:00:14;300;3
42781;477;61;PF-01;25/06/2020 09:50:00;25/06/2020 09:55:54;0;0
42519;1466;21;PF-04;25/06/2020 07:30:00;25/06/2020 08:15:44;0;0
42519;1466;51;PF-04;25/06/2020 07:00:00;25/06/2020 07:30:10;0;0
42519;1467;61;PF-04;25/06/2020 08:15:00;25/06/2020 08:20:35;0;0
42519;1466;;PF-04;25/06/2020 08:20:00;25/06/2020 12:00:22;535;0
42725;477;61;PE-07;25/06/2020 07:00:00;25/06/2020 07:05:41;0;0
42725;1457;;PE-07;25/06/2020 08:00:00;25/06/2020 08:55:35;265;0
42724;1390;51;PE-07;25/06/2020 10:35:00;25/06/2020 10:50:44;0;0
42724;477;61;PE-07;25/06/2020 10:50:00;25/06/2020 10:55:22;0;0
42724;1390;;PE-07;25/06/2020 10:55:00;25/06/2020 11:50:25;265;0
42560;1486;;TA-02;25/06/2020 07:00:00;25/06/2020 10:30:30;350;0
42299;642;;CU-02;25/06/2020 08:00:00;25/06/2020 12:00:16;40;0
42288;1428;;CNC-01;25/06/2020 07:00:00;25/06/2020 12:00:12;52;0
41529;1390;;PE-06;25/06/2020 07:00:00;25/06/2020 09:50:35;1160;0
42755;1338;51;SA-01;25/06/2020 03:00:00;25/06/2020 13:05:37;0;0
42755;477;61;SA-01;25/06/2020 13:05:00;25/06/2020 13:07:28;0;0
42755;1338;;SA-01;25/06/2020 13:07:00;25/06/2020 13:50:31;408;0
42780;1390;9;PE-10;26/06/2020 09:30:00;26/06/2020 11:20:23;527;7
42780;1390;51;PE-10;26/06/2020 09:10:00;26/06/2020 09:25:31;0;0
42780;1467;61;PE-10;26/06/2020 09:25:00;26/06/2020 09:30:39;0;0
42779;1390;51;PE-10;26/06/2020 11:30:00;26/06/2020 11:45:54;0;0
42779;477;61;PE-10;26/06/2020 11:45:00;26/06/2020 11:50:21;0;0
42779;1390;;PE-10;26/06/2020 13:00:00;26/06/2020 14:30:51;240;0
42748;1291;51;PE-04;26/06/2020 15:15:00;26/06/2020 15:30:50;0;0
42748;477;61;PE-04;26/06/2020 15:30:00;26/06/2020 15:35:33;0;0
42748;1291;;PE-04;26/06/2020 15:35:00;26/06/2020 16:00:38;104;0
42406;1291;9;PE-04;26/06/2020 13:00:00;26/06/2020 15:20:50;1088;23
42405;1467;61;PE-10;26/06/2020 15:20:00;26/06/2020 15:25:46;0;0
42405;1457;;PE-10;26/06/2020 15:25:00;26/06/2020 16:00:39;450;0
41988;1383;;PF-04;26/06/2020 07:00:00;26/06/2020 10:30:28;1000;0
41987;1291;51;PE-04;26/06/2020 08:55:00;26/06/2020 09:10:41;0;0
41987;477;61;PE-04;26/06/2020 09:10:00;26/06/2020 09:15:28;0;0
41987;1291;;PE-04;26/06/2020 09:15:00;26/06/2020 12:00:21;1020;0
41986;477;61;PE-01;26/06/2020 11:00:00;26/06/2020 11:05:39;0;0
41986;1457;;PE-01;26/06/2020 11:05:00;26/06/2020 12:00:34;760;0
41986;1457;;PE-01;26/06/2020 14:35:00;26/06/2020 15:00:25;260;0
41989;1338;;SA-01;26/06/2020 07:00:00;26/06/2020 07:30:51;650;0
42786;1383;51;PF-04;26/06/2020 11:35:00;26/06/2020 12:00:45;0;0
42786;477;61;PF-04;26/06/2020 13:00:00;26/06/2020 13:10:43;0;0
42786;1383;11;PF-04;26/06/2020 14:10:00;26/06/2020 14:30:18;0;0
42786;1383;;PF-04;26/06/2020 14:30:00;26/06/2020 16:00:31;570;0
42786;1383;;PF-04;26/06/2020 13:10:00;26/06/2020 14:10:10;300;0
42574;1466;51;PF-05;26/06/2020 07:00:00;26/06/2020 07:20:19;0;0
42574;477;61;PF-05;26/06/2020 07:20:00;26/06/2020 07:25:31;0;0
42574;1466;;PF-05;26/06/2020 07:25:00;26/06/2020 11:30:54;540;0
42750;477;61;SA-01;26/06/2020 07:42:00;26/06/2020 07:44:30;0;0
42750;1338;51;SA-01;26/06/2020 07:40:00;26/06/2020 07:42:25;0;0
42750;1338;;SA-01;26/06/2020 07:44:00;26/06/2020 08:00:18;102;0
42612;954;;sc;26/06/2020 07:00:00;26/06/2020 08:10:17;370;0
41965;1457;;PE-10;26/06/2020 07:00:00;26/06/2020 08:15:27;487;0
41964;1390;;PE-01;26/06/2020 07:00:00;26/06/2020 08:30:39;587;0
42580;1466;51;PF-05;26/06/2020 15:20:00;26/06/2020 15:50:40;0;0
42580;477;61;PF-05;26/06/2020 15:50:00;26/06/2020 15:55:20;0;0
42580;1466;;PF-05;26/06/2020 15:55:00;26/06/2020 16:00:23;10;0
42269;1338;51;SA-01;26/06/2020 08:30:00;26/06/2020 08:35:17;0;0
42269;477;61;SA-01;26/06/2020 08:35:00;26/06/2020 08:37:40;0;0
42611;1475;;PF-10;26/06/2020 13:00:00;26/06/2020 16:00:49;190;0
42609;1389;;TB;26/06/2020 07:00:00;26/06/2020 12:00:33;338;0
42609;1389;;TB;26/06/2020 13:00:00;26/06/2020 16:00:42;250;0
42646;1389;2;TB;26/06/2020 08:00:00;26/06/2020 10:30:11;326;4
41963;1389;2;TB;26/06/2020 09:30:00;26/06/2020 10:45:44;1037;2
42743;1291;51;PE-07;26/06/2020 07:30:00;26/06/2020 07:45:11;0;0
42743;477;61;PE-07;26/06/2020 07:45:00;26/06/2020 07:47:12;0;0
42743;1291;;PE-07;26/06/2020 07:47:00;26/06/2020 08:10:52;318;0
42742;1389;;TB;26/06/2020 10:55:00;26/06/2020 11:10:23;318;0
42611;1475;;PE-10;26/06/2020 07:00:00;26/06/2020 12:00:31;338;0
42754;713;;PF-01;26/06/2020 07:00:00;26/06/2020 08:00:17;200;0
42749;1383;51;PF-04;26/06/2020 10:30:00;26/06/2020 11:00:14;0;0
42749;477;61;PF-04;26/06/2020 11:00:00;26/06/2020 11:05:17;0;0
42749;1383;;PF-04;26/06/2020 11:05:00;26/06/2020 11:30:27;101;0
42300;1428;;CNC-01;26/06/2020 07:00:00;26/06/2020 11:35:26;44;0
42300;1428;99;CNC-01;26/06/2020 11:35:00;26/06/2020 12:00:30;0;0
42269;1338;;SA-01;26/06/2020 08:37:00;26/06/2020 08:55:16;213;0
42682;1338;51;SA-02;26/06/2020 13:00:00;26/06/2020 13:05:39;0;0
42682;477;61;SA-02;26/06/2020 13:05:00;26/06/2020 13:07:43;0;0
42682;1338;;SA-02;26/06/2020 13:07:00;26/06/2020 13:30:55;153;0
43263;1338;51;SA-01;26/06/2020 16:00:00;26/06/2020 16:05:39;0;0
43263;477;61;SA-01;26/06/2020 16:05:00;26/06/2020 16:07:25;0;0
43263;1338;;SA-01;26/06/2020 16:07:00;26/06/2020 17:00:55;88;0
42779;477;61;PE-10;27/06/2020 07:00:00;27/06/2020 07:10:39;0;0
42779;1457;;PE-10;27/06/2020 09:50:00;27/06/2020 11:05:55;220;0
42778;1389;;TB;27/06/2020 13:00:00;27/06/2020 13:25:12;520;0
42779;477;;PE-10;27/06/2020 07:00:00;27/06/2020 07:10:28;60;0
42747;1389;;TB;27/06/2020 07:50:00;27/06/2020 08:10:33;104;0
42405;1457;;PE-10;27/06/2020 08:35:00;27/06/2020 09:40:38;615;0
42404;1389;;TB;27/06/2020 10:40:00;27/06/2020 11:10:49;1065;0
42531;477;61;PF-04;27/06/2020 13:00:00;27/06/2020 13:30:23;0;0
42531;1383;51;PF-04;27/06/2020 11:45:00;27/06/2020 12:00:48;0;0
42531;1383;;PF-04;27/06/2020 13:30:00;27/06/2020 16:00:55;500;0
42786;1383;;PF-04;27/06/2020 07:00:00;27/06/2020 07:40:55;150;0
42681;1383;51;PF-09;27/06/2020 08:00:00;27/06/2020 08:50:54;0;0
42681;477;61;PF-09;27/06/2020 08:50:00;27/06/2020 08:55:12;0;0
42681;1383;;PF-09;27/06/2020 08:55:00;27/06/2020 10:00:44;153;0
41531;1338;;SA-01;27/06/2020 07:00:00;27/06/2020 07:30:41;380;0
42580;1466;;PF-05;27/06/2020 07:00:00;27/06/2020 07:45:22;87;0
40445;1338;;SA-02;27/06/2020 07:00:00;27/06/2020 12:00:50;3000;0
40445;1338;;SA-02;27/06/2020 13:00:00;27/06/2020 16:00:39;1210;0
40444;1466;51;PF-05;27/06/2020 07:45:00;27/06/2020 08:35:35;0;0
40444;477;61;PF-05;27/06/2020 08:35:00;27/06/2020 08:40:55;0;0
40444;1466;9;PF-05;27/06/2020 08:40:00;27/06/2020 12:00:33;696;23
40444;1466;;PF-05;27/06/2020 13:00:00;27/06/2020 16:00:30;626;0
42611;1475;9;PF-10;27/06/2020 07:00:00;27/06/2020 12:00:21;336;2
42611;1475;;PF-10;27/06/2020 13:00:00;27/06/2020 15:30:55;140;0
42609;1389;;TB;27/06/2020 07:00:00;27/06/2020 12:00:51;155;0
42609;1389;;TB;27/06/2020 13:00:00;27/06/2020 15:50:18;180;0
40450;1475;51;PF-10;27/06/2020 15:30:00;27/06/2020 16:00:55;0;0
42268;1383;51;PF-09;27/06/2020 10:00:00;27/06/2020 10:30:29;0;0
42268;477;61;PF-09;27/06/2020 10:30:00;27/06/2020 10:35:42;0;0
42268;1383;;PF-09;27/06/2020 10:35:00;27/06/2020 11:35:36;213;0
42529;10;;TB;29/06/2020 13:00:00;29/06/2020 17:00:54;1056;0
40450;1475;;PF-10;29/06/2020 13:00:00;29/06/2020 17:00:39;404;0
43289;1486;;TA-02;29/06/2020 13:00:00;29/06/2020 17:00:34;710;0
42759;1466;32;PF-05;29/06/2020 13:00:00;29/06/2020 13:20:20;0;0
42759;1466;21;PF-05;29/06/2020 14:20:00;29/06/2020 14:40:53;0;0
42759;1466;;PF-05;29/06/2020 13:20:00;29/06/2020 14:20:13;177;0
42758;477;61;PE-07;29/06/2020 13:55:00;29/06/2020 13:58:15;0;0
42759;1466;;PF-05;29/06/2020 14:40:00;29/06/2020 14:55:40;30;0
42758;1457;;PE-07;29/06/2020 13:58:00;29/06/2020 16:15:47;442;0
42572;10;;TB;29/06/2020 16:00:00;29/06/2020 16:30:24;565;0
42536;1291;51;PE-04;29/06/2020 08:00:00;29/06/2020 08:15:36;0;0
42536;477;61;PE-04;29/06/2020 08:15:00;29/06/2020 08:20:33;0;0
42535;1390;51;PE-10;29/06/2020 13:45:00;29/06/2020 14:00:55;0;0
42535;477;61;PE-10;29/06/2020 14:00:00;29/06/2020 14:05:13;0;0
42536;1291;;PE-04;29/06/2020 08:30:00;29/06/2020 11:10:54;1026;0
42535;1390;;PE-10;29/06/2020 14:05:00;29/06/2020 17:00:49;925;0
42531;1383;;PF-04;29/06/2020 13:00:00;29/06/2020 16:20:42;640;0
42530;1291;51;PE-04;29/06/2020 13:35:00;29/06/2020 13:50:25;0;0
42530;477;61;PE-04;29/06/2020 13:50:00;29/06/2020 13:55:55;0;0
42530;1291;;PE-04;29/06/2020 13:55:00;29/06/2020 17:00:26;1250;0
40444;1466;;PF-05;29/06/2020 07:00:00;29/06/2020 07:15:47;21;0
40444;1466;31;PF-05;29/06/2020 07:15:00;29/06/2020 07:35:13;0;0
40444;1466;;PF-05;29/06/2020 07:35:00;29/06/2020 08:40:19;250;0
42758;1457;;PE-07;29/06/2020 13:58:00;29/06/2020 16:15:30;876;0
42609;1389;;TB;29/06/2020 07:00:00;29/06/2020 10:25:27;135;0
40450;477;61;PF-10;29/06/2020 07:00:00;29/06/2020 07:10:10;0;0
40450;1475;;PF-10;29/06/2020 07:10:00;29/06/2020 12:00:42;520;0
42759;1466;51;PF-05;29/06/2020 10:00:00;29/06/2020 10:30:13;0;0
42759;1467;61;PF-05;29/06/2020 10:30:00;29/06/2020 10:35:20;0;0
42531;1383;;PF-04;29/06/2020 07:00:00;29/06/2020 12:00:34;900;0
42759;1466;;PF-05;29/06/2020 10:35:00;29/06/2020 12:00:30;235;0
41530;1466;51;PF-05;29/06/2020 08:40:00;29/06/2020 09:45:19;0;0
41530;1466;11;PF-05;29/06/2020 14:55:00;29/06/2020 17:00:53;0;0
41530;477;61;PF-05;29/06/2020 09:45:00;29/06/2020 10:00:22;0;0
43289;1486;;TA-02;29/06/2020 08:00:00;29/06/2020 12:00:14;655;0
42573;1390;51;PE-11;29/06/2020 10:10:00;29/06/2020 10:25:15;0;0
42573;1467;61;PE-11;29/06/2020 10:25:00;29/06/2020 10:30:12;0;0
42573;1457;;PE-11;29/06/2020 10:55:00;29/06/2020 12:00:27;310;0
42573;1457;;PE-11;29/06/2020 13:00:00;29/06/2020 13:35:18;100;0
42573;1390;;PE-11;29/06/2020 10:30:00;29/06/2020 10:55:19;130;0
42785;1390;51;PE-06;29/06/2020 07:50:00;29/06/2020 08:15:41;0;0
42785;1457;1;PE-06;29/06/2020 09:55:00;29/06/2020 10:40:35;300;9
42785;1467;61;PE-06;29/06/2020 08:15:00;29/06/2020 08:20:19;0;0
42785;1390;;PE-06;29/06/2020 08:20:00;29/06/2020 09:50:26;720;0
42784;1389;;TB;29/06/2020 11:00:00;29/06/2020 12:00:41;1011;0
42267;1291;51;PE-04;29/06/2020 07:10:00;29/06/2020 07:25:27;0;0
42267;477;61;PE-04;29/06/2020 07:25:00;29/06/2020 07:30:39;0;0
42266;1389;;TB;29/06/2020 10:40:00;29/06/2020 11:10:41;213;0
42267;1291;;PE-04;29/06/2020 07:30:00;29/06/2020 07:50:31;213;0
42265;1390;51;PE-10;29/06/2020 11:00:00;29/06/2020 11:20:11;0;0
42265;477;61;PE-10;29/06/2020 11:20:00;29/06/2020 11:22:19;0;0
42265;1390;;PE-10;29/06/2020 11:22:00;29/06/2020 12:00:42;160;0
42265;1390;;PE-10;29/06/2020 13:00:00;29/06/2020 13:10:47;53;0
42680;1457;51;PH-01;29/06/2020 08:00:00;29/06/2020 08:45:33;0;0
42680;1467;61;PH-01;29/06/2020 08:45:00;29/06/2020 08:50:11;0;0
42680;1457;;PH-01;29/06/2020 08:50:00;29/06/2020 09:40:25;159;0
42679;1389;;TB;29/06/2020 11:15:00;29/06/2020 11:45:45;159;0
42753;1291;51;PE-04;29/06/2020 11:15:00;29/06/2020 11:30:38;0;0
42753;1467;61;PE-04;29/06/2020 11:30:00;29/06/2020 11:35:53;0;0
42753;1291;;PE-04;29/06/2020 11:35:00;29/06/2020 12:00:55;170;0
42753;1291;;PE-04;29/06/2020 13:00:00;29/06/2020 13:30:37;260;0
42529;10;;TB;30/06/2020 13:00:00;30/06/2020 16:00:44;1000;0
41529;1291;51;PE-06;30/06/2020 13:50:00;30/06/2020 14:10:16;0;0
41529;477;61;PE-06;30/06/2020 14:10:00;30/06/2020 14:15:44;0;0
41529;1457;;PE-06;30/06/2020 14:15:00;30/06/2020 17:00:47;1800;0
42841;1475;51;PF-04;30/06/2020 13:15:00;30/06/2020 13:50:13;0;0
42841;1467;61;PF-04;30/06/2020 13:50:00;30/06/2020 13:55:36;0;0
42841;1475;;PF-04;30/06/2020 13:55:00;30/06/2020 17:00:42;432;0
43015;10;;TB;30/06/2020 16:30:00;30/06/2020 17:00:30;526;0
41530;1466;11;PF-05;30/06/2020 14:40:00;30/06/2020 15:10:32;0;0
41530;1466;;PF-05;30/06/2020 13:00:00;30/06/2020 14:40:12;258;0
41530;1466;;PF-05;30/06/2020 15:10:00;30/06/2020 17:00:54;223;0
43289;1486;;TA-02;30/06/2020 13:00:00;30/06/2020 17:00:16;700;0
43058;1338;51;SA-01;30/06/2020 07:30:00;30/06/2020 07:35:11;0;0
43058;477;61;SA-01;30/06/2020 07:35:00;30/06/2020 07:37:31;0;0
43058;1338;;SA-01;30/06/2020 07:37:00;30/06/2020 07:50:31;204;0
42535;1457;;PE-10;30/06/2020 07:00:00;30/06/2020 07:30:12;101;0
42530;1291;;PE-04;30/06/2020 07:00:00;30/06/2020 08:50:51;750;0
43019;1338;51;SA-02;30/06/2020 07:30:00;30/06/2020 07:35:38;0;0
43019;477;61;SA-02;30/06/2020 07:35:00;30/06/2020 07:37:33;0;0
43019;1338;;SA-02;30/06/2020 07:37:00;30/06/2020 08:40:17;510;0
42842;1338;51;SA-01;30/06/2020 08:30:00;30/06/2020 08:35:22;0;0
42842;477;61;SA-01;30/06/2020 08:35:00;30/06/2020 08:37:54;0;0
42842;1338;;SA-01;30/06/2020 08:37:00;30/06/2020 09:10:16;816;0
43011;1338;51;SA-01;30/06/2020 07:50:00;30/06/2020 07:55:43;0;0
43011;477;61;SA-01;30/06/2020 07:55:00;30/06/2020 07:57:39;0;0
43011;1338;;SA-01;30/06/2020 07:57:00;30/06/2020 08:07:37;102;0
42757;10;;TB;30/06/2020 09:00:00;30/06/2020 10:10:24;1318;0
41980;1457;;PE-10;30/06/2020 09:25:00;30/06/2020 16:45:30;476;0
41980;1457;;PE-10;30/06/2020 08:00:00;30/06/2020 09:25:34;541;0
42876;477;61;SA-02;30/06/2020 10:02:00;30/06/2020 10:04:50;0;0
42876;1338;51;SA-02;30/06/2020 10:00:00;30/06/2020 10:02:43;0;0
42876;1338;;SA-02;30/06/2020 10:04:00;30/06/2020 10:30:28;306;0
42918;477;61;SA-01;30/06/2020 10:02:00;30/06/2020 10:04:15;0;0
42918;1338;51;SA-01;30/06/2020 10:00:00;30/06/2020 10:02:44;0;0
43109;1338;51;SA-01;30/06/2020 09:00:00;30/06/2020 09:05:28;0;0
43109;1338;;SA-01;30/06/2020 09:05:00;30/06/2020 09:20:50;102;0
42534;10;;TB;30/06/2020 07:00:00;30/06/2020 10:10:30;1033;0
43018;1383;51;PF-09;30/06/2020 08:25:00;30/06/2020 09:00:27;0;0
43018;477;61;PF-09;30/06/2020 09:00:00;30/06/2020 09:05:11;0;0
43018;1383;;PF-09;30/06/2020 09:05:00;30/06/2020 11:35:35;526;0
43019;1338;;SA-02;30/06/2020 08:40:00;30/06/2020 08:45:10;16;0
43017;1291;51;PE-10;30/06/2020 09:40:00;30/06/2020 09:50:46;0;0
43017;477;61;PE-10;30/06/2020 09:50:00;30/06/2020 09:52:19;0;0
43017;1457;;PE-10;30/06/2020 09:52:00;30/06/2020 12:00:32;380;0
43289;1486;;TA-02;30/06/2020 07:00:00;30/06/2020 12:00:29;845;0
43064;1338;;SA-02;30/06/2020 15:34:00;30/06/2020 15:50:40;3;0
41530;1466;11;PF-05;30/06/2020 07:00:00;30/06/2020 09:50:35;0;0
41530;1466;51;PF-05;30/06/2020 09:50:00;30/06/2020 10:20:28;0;0
41530;477;61;PF-05;30/06/2020 10:20:00;30/06/2020 10:30:26;0;0
41530;1466;;PF-05;30/06/2020 10:30:00;30/06/2020 12:00:45;212;0
42917;585;51;PF-01;30/06/2020 13:00:00;30/06/2020 13:13:22;0;0
42917;477;61;PF-01;30/06/2020 13:13:00;30/06/2020 13:20:14;0;0
42917;1358;;PF-01;30/06/2020 13:20:00;30/06/2020 14:15:45;160;0
42916;1291;51;PE-10;30/06/2020 15:40:00;30/06/2020 15:50:32;0;0
42916;477;61;PE-10;30/06/2020 15:50:00;30/06/2020 15:55:11;0;0
42916;1291;;PE-10;30/06/2020 15:55:00;30/06/2020 16:10:52;160;0
42875;1358;51;PF-03;30/06/2020 14:50:00;30/06/2020 15:20:50;0;0
42875;1467;61;PF-03;30/06/2020 15:20:00;30/06/2020 15:25:43;0;0
42875;1358;;PF-03;30/06/2020 15:25:00;30/06/2020 16:50:50;306;0
42874;1291;51;PE-10;30/06/2020 16:30:00;30/06/2020 16:40:45;0;0
43263;1338;;SA-01;30/06/2020 13:00:00;30/06/2020 13:30:11;39;0
43064;477;61;SA-02;30/06/2020 15:32:00;30/06/2020 15:34:24;0;0
43064;1338;51;SA-02;30/06/2020 15:30:00;30/06/2020 15:32:13;0;0
43064;1338;;SA-02;30/06/2020 15:34:00;30/06/2020 15:50:21;102;0
43016;1291;51;PE-07;30/06/2020 10:10:00;30/06/2020 10:25:45;0;0
43016;477;61;PE-07;30/06/2020 10:25:00;30/06/2020 10:30:39;0;0
43017;1457;;PE-10;30/06/2020 13:00:00;30/06/2020 13:25:32;146;0
43016;1291;;PE-07;30/06/2020 10:30:00;30/06/2020 11:30:33;300;0
